timestamp,mocap_gx,mocap_gy,mocap_gz,kalman_offset_gx,kalman_offset_gy,kalman_offset_gz,madgwick_offset_gx,madgwick_offset_gy,madgwick_offset_gz
59.422753,-0.198384,-0.064212,-9.807784,-0.155665,0.136714,-9.807812,-0.083842,0.148957,-9.808511
59.425026,-0.198384,-0.064212,-9.807784,-0.155696,0.136657,-9.807812,-0.085195,0.153854,-9.808423
59.427299,-0.198384,-0.064212,-9.807784,-0.155650,0.136582,-9.807814,-0.083046,0.150305,-9.808497
59.429572,-0.198753,-0.063672,-9.807780,-0.155604,0.136508,-9.807816,-0.080401,0.149001,-9.808539
59.431845,-0.198753,-0.063672,-9.807780,-0.155559,0.136435,-9.807818,-0.077926,0.149444,-9.808552
59.434118,-0.198753,-0.063672,-9.807780,-0.155515,0.136362,-9.807819,-0.075576,0.150337,-9.808557
59.436391,-0.198753,-0.063672,-9.807780,-0.155471,0.136291,-9.807821,-0.084860,0.145801,-9.808549
59.438663,-0.198753,-0.063672,-9.807780,-0.155513,0.136306,-9.807820,-0.087445,0.151087,-9.808447
59.440936,-0.199135,-0.062458,-9.807780,-0.155556,0.136321,-9.807819,-0.087372,0.155155,-9.808384
59.443209,-0.199135,-0.062458,-9.807780,-0.155597,0.136336,-9.807818,-0.085435,0.156934,-9.808373
59.445482,-0.199135,-0.062458,-9.807780,-0.155556,0.136312,-9.807819,-0.082890,0.154729,-9.808429
59.447755,-0.198061,-0.064503,-9.807788,-0.155515,0.136287,-9.807820,-0.080279,0.154190,-9.808460
