timestamp,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z,lin_vel_fil_x,lin_vel_fil_y,lin_vel_fil_z,ang_vel_fil_x,ang_vel_fil_y,ang_vel_fil_z,gravity_x,gravity_y,gravity_z
1786125001.537580,-0.000177,0.000308,-0.000161,-0.002632,-0.000863,-0.001143,-0.000058,-0.000327,-0.000204,0.002397,0.002012,0.000371,-0.198003,-0.065246,-9.807785
1786125001.538464,0.002625,-0.004672,0.048634,0.155235,0.065654,0.009772,-0.000139,0.000101,-0.000174,-0.001229,-0.000061,-0.000721,-0.197434,-0.066590,-9.807787
1786125001.538556,0.007144,0.034682,0.081733,-1.001151,-0.234938,0.583295,-0.000138,0.000099,-0.000148,0.007004,0.003397,-0.000169,-0.197650,-0.065678,-9.807789
1786125001.538572,0.181348,-0.448714,-0.022349,-2.280988,-2.695166,-0.999651,-0.000138,0.000099,-0.000148,0.001220,0.002030,0.003179,-0.198085,-0.065312,-9.807782
1786125001.538586,0.556689,0.599668,-1.175936,-4.077655,-0.564887,1.297584,-0.000138,0.000099,-0.000148,-0.001144,-0.000764,0.002141,-0.198164,-0.064748,-9.807785
1786125001.548607,-0.000176,-0.000833,-0.000665,-0.002934,-0.005608,0.000537,-0.000138,0.000099,-0.000148,-0.004733,-0.001261,0.003281,-0.198715,-0.064458,-9.807775
1786125001.560173,0.000283,0.000586,-0.001142,0.004353,0.001292,-0.001326,-0.000140,0.000023,-0.000191,-0.004038,-0.002940,0.002221,-0.198568,-0.064955,-9.807775
1786125001.561758,0.004391,0.002587,-0.001263,0.098333,0.061262,0.007101,-0.000094,0.000084,-0.000296,-0.000506,-0.001159,0.000728,-0.197616,-0.066481,-9.807784
1786125001.572966,-0.001276,0.000077,-0.000416,-0.013137,-0.005036,-0.001269,-0.000083,0.000090,-0.000299,0.008444,0.004494,0.001305,-0.198169,-0.065040,-9.807783
1786125001.580437,0.000620,0.000052,-0.000691,-0.002353,0.003408,-0.002068,-0.000216,0.000089,-0.000312,-0.000474,0.000556,0.000241,-0.197918,-0.064871,-9.807789
1786125001.589469,-0.001022,0.000567,-0.000133,-0.004720,-0.001769,0.003242,-0.000173,0.000087,-0.000332,-0.001074,0.001467,-0.000497,-0.198077,-0.064447,-9.807788
1786125001.600249,-0.000141,-0.000683,0.000296,0.012684,0.004064,-0.002847,-0.000239,0.000125,-0.000317,-0.002394,0.000295,0.000857,-0.197645,-0.065794,-9.807788
1786125001.603326,0.000545,0.000043,0.001296,-0.046867,-0.021798,0.005779,-0.000229,0.000037,-0.000249,0.003694,0.001817,-0.000639,-0.198304,-0.064375,-9.807784
1786125001.614538,0.000885,0.000683,0.001220,0.007546,0.001025,-0.000893,-0.000221,0.000036,-0.000234,-0.004498,-0.002009,0.000401,-0.198191,-0.065207,-9.807781
1786125001.623240,0.002021,0.000046,0.001043,-0.035552,-0.016081,0.002697,-0.000084,0.000116,-0.000053,0.000480,-0.000755,-0.000134,-0.199565,-0.062168,-9.807773
1786125001.633975,0.002021,0.000046,0.001043,-0.035552,-0.016081,0.002697,0.000078,0.000112,0.000032,-0.012257,-0.006173,0.000867,-0.198281,-0.064843,-9.807782
1786125001.638416,-0.000458,-0.000203,-0.002232,0.009494,0.002115,0.003003,-0.000065,0.000080,0.000137,0.002887,0.001215,-0.000807,-0.198190,-0.065254,-9.807781
1786125001.649580,-0.000275,-0.000025,-0.001543,0.002669,-0.003669,-0.005372,-0.000074,0.000074,0.000087,0.004328,0.001411,0.000024,-0.198588,-0.065558,-9.807771
1786125001.656832,-0.000275,-0.000025,-0.001543,0.002669,-0.003669,-0.005372,-0.000099,0.000061,-0.000118,0.003644,-0.000683,-0.002201,-0.197850,-0.066233,-9.807781
1786125001.666531,-0.000785,0.000422,-0.000854,-0.010509,0.000093,0.001172,-0.000120,-0.000037,-0.000208,0.005529,0.002796,0.001328,-0.197842,-0.065231,-9.807788
1786125001.669220,0.000664,0.005098,0.005432,0.013361,0.011385,-0.007118,-0.000185,0.000006,-0.000272,-0.000544,0.001772,0.001269,-0.197541,-0.065587,-9.807792
1786125001.680412,0.000401,0.000040,0.000518,-0.016138,-0.013132,-0.001722,-0.000178,0.000049,-0.000224,0.001466,0.003162,0.000056,-0.198981,-0.063819,-9.807774
1786125001.689007,0.000077,-0.000107,0.002694,0.006768,0.008276,0.001343,-0.000102,0.000049,-0.000125,-0.005802,-0.003565,-0.000678,-0.198284,-0.064388,-9.807785
1786125001.696850,0.000153,-0.000821,0.000002,0.010777,0.003561,-0.001137,-0.000087,0.000037,0.000098,-0.001394,0.000587,0.000031,-0.198010,-0.065218,-9.807785
1786125001.708580,0.000033,-0.000695,-0.000550,-0.007955,-0.006802,0.002263,-0.000071,-0.000021,0.000094,0.002624,0.001569,-0.000355,-0.198794,-0.064298,-9.807775
1786125001.710987,0.005785,0.001975,-0.001629,-0.009833,-0.013274,-0.017318,-0.000056,-0.000116,0.000004,-0.001865,-0.001983,0.000756,-0.199105,-0.064074,-9.807770
1786125001.724853,-0.000926,0.000204,0.000122,0.004300,0.006369,0.001936,-0.000017,-0.000102,-0.000007,-0.002912,-0.003467,-0.001618,-0.198240,-0.064653,-9.807784
1786125001.729131,-0.002245,0.001461,0.001220,-0.000116,0.001211,0.006498,-0.000186,-0.000044,0.000016,0.000446,0.001113,0.000036,-0.198191,-0.064643,-9.807785
1786125001.741168,0.000496,0.000533,-0.001033,0.004566,0.001513,-0.004103,-0.000227,-0.000014,0.000040,0.000327,0.001134,0.001405,-0.198009,-0.065192,-9.807785
1786125001.744607,-0.002126,0.000072,-0.002441,-0.014959,-0.009866,0.003781,-0.000125,0.000065,-0.000112,0.002153,0.001297,-0.000967,-0.198343,-0.064685,-9.807781
1786125001.758985,0.000273,-0.001041,-0.000036,0.009706,0.009313,0.001135,-0.000150,0.000065,-0.000143,-0.000888,-0.000686,-0.000123,-0.197031,-0.066050,-9.807799
1786125001.761630,0.002111,0.002366,-0.002420,-0.022458,-0.040163,-0.004599,-0.000069,-0.000150,-0.000123,0.004140,0.004060,0.000474,-0.198072,-0.065470,-9.807782
1786125001.773790,0.000609,0.000140,0.000828,-0.003866,-0.003533,-0.000243,-0.000052,-0.000131,-0.000141,0.000350,-0.002242,-0.000249,-0.198493,-0.065010,-9.807776
1786125001.786352,0.000457,0.000326,0.002469,0.003342,0.003804,0.001954,0.000043,-0.000092,-0.000003,-0.001476,-0.002801,-0.000246,-0.198026,-0.065417,-9.807783
1786125001.786433,-0.002557,0.052845,0.071643,-1.104846,-0.364813,-0.061456,0.000103,-0.000031,0.000355,0.000649,0.000113,0.000724,-0.198314,-0.064544,-9.807783
1786125001.803661,-0.000169,-0.000221,-0.000119,0.003360,-0.001500,-0.000432,0.000103,-0.000030,0.000357,-0.004921,-0.001726,0.000411,-0.198567,-0.065113,-9.807774
1786125001.803744,0.042835,-0.045940,-0.159062,0.488869,1.068222,0.112419,0.000036,-0.000077,0.000240,-0.000616,-0.001609,-0.000027,-0.197691,-0.065512,-9.807789
1786125001.813324,-0.000132,-0.000543,-0.001772,-0.008580,-0.007734,-0.001751,0.000037,-0.000077,0.000237,0.001941,0.003981,0.000560,-0.198417,-0.064710,-9.807780
1786125001.824242,-0.000341,-0.000154,-0.001210,0.018264,0.007451,-0.001769,0.000023,-0.000118,0.000063,-0.002012,-0.000421,-0.000308,-0.197618,-0.066669,-9.807783
1786125001.829200,-0.000328,-0.000979,0.001739,0.001322,0.006328,-0.000269,-0.000018,-0.000122,-0.000080,0.006238,0.002782,-0.000903,-0.197310,-0.066734,-9.807789
1786125001.837403,-0.000645,0.001044,-0.000576,0.001773,-0.004545,0.001320,-0.000026,-0.000144,-0.000035,0.005070,0.003625,-0.000752,-0.197676,-0.066874,-9.807780
1786125001.847070,-0.000320,0.000696,0.000207,-0.005449,0.003891,0.003879,-0.000068,-0.000062,-0.000072,0.003949,0.000846,-0.000047,-0.197310,-0.066350,-9.807791
1786125001.857102,0.000222,-0.001155,0.004490,-0.000637,-0.002160,0.001431,-0.000093,0.000010,-0.000046,0.000397,0.001997,0.001436,-0.197524,-0.066285,-9.807787
1786125001.880240,0.000399,-0.000122,0.000175,-0.000191,-0.001251,-0.001640,-0.000061,-0.000106,0.000412,-0.000002,0.000390,0.001434,-0.197805,-0.066249,-9.807782
1786125001.880333,0.059183,-0.000526,-0.023556,-2.273899,-0.650832,-0.005561,0.000109,-0.000114,0.000331,-0.000114,-0.000583,-0.000387,-0.198396,-0.064183,-9.807784
1786125001.888871,-0.000068,-0.000144,-0.001563,0.004782,0.000216,0.000110,0.000110,-0.000114,0.000330,-0.013273,-0.004346,-0.000417,-0.198378,-0.064583,-9.807781
1786125001.896871,-0.001319,0.001093,-0.004098,-0.001638,0.000036,-0.002146,0.000100,-0.000116,0.000216,-0.006969,-0.002753,-0.000233,-0.198374,-0.064458,-9.807782
1786125001.905829,-0.000218,-0.001070,0.001093,0.016086,0.014411,0.001794,0.000020,-0.000047,-0.000029,-0.005185,-0.001820,-0.000873,-0.197109,-0.065868,-9.807798
1786125001.913013,0.000534,0.002255,-0.001937,-0.006006,-0.008693,0.000256,0.000001,-0.000121,0.000050,0.002475,0.004025,0.000087,-0.197722,-0.065444,-9.807789
1786125001.923350,-0.000955,-0.000952,0.001070,0.007453,0.002395,-0.003781,0.000028,-0.000004,-0.000048,-0.000162,0.000070,0.000140,-0.197476,-0.066208,-9.807789
1786125001.931857,0.000170,-0.000162,0.001694,-0.004031,0.001069,0.004468,-0.000071,-0.000098,0.000064,0.002836,0.000986,-0.001404,-0.197390,-0.065864,-9.807793
1786125001.936987,0.001028,-0.000499,0.000163,-0.011480,-0.019966,-0.005467,-0.000055,-0.000104,0.000180,0.000444,0.001015,0.000641,-0.198393,-0.065292,-9.807776
1786125001.951827,0.000550,0.000091,0.000713,0.002551,0.004627,0.002151,-0.000025,-0.000115,0.000180,-0.002463,-0.004100,-0.000848,-0.197721,-0.065657,-9.807787
1786125001.953079,0.003791,0.000428,0.015483,-0.039800,-0.017027,0.008854,0.000090,-0.000074,0.000287,-0.000044,0.000111,0.000599,-0.197931,-0.065166,-9.807787
1786125001.962653,0.000049,0.000328,-0.001507,-0.014496,-0.010986,-0.001903,0.000097,-0.000073,0.000313,-0.002944,-0.001140,0.001201,-0.198962,-0.063808,-9.807775
1786125001.972707,-0.000389,0.000130,-0.000931,0.017282,0.009146,-0.000353,0.000093,-0.000036,0.000148,-0.007283,-0.004838,0.000035,-0.198060,-0.065513,-9.807782
1786125001.979696,-0.000082,-0.000906,-0.003641,0.017344,0.006504,0.001189,0.000045,-0.000019,0.000038,0.002227,0.000576,-0.000115,-0.197614,-0.066700,-9.807783
1786125001.989146,-0.000630,-0.000580,-0.002035,-0.009528,-0.002863,0.000690,0.000038,-0.000064,-0.000149,0.006840,0.002385,0.000283,-0.197880,-0.065816,-9.807783
1786125001.998049,-0.000047,0.001346,-0.000204,0.000860,0.006093,-0.001541,-0.000024,-0.000112,-0.000325,0.000742,0.000430,0.000435,-0.197347,-0.065894,-9.807793
1786125002.009270,-0.000677,0.000864,0.001387,0.003492,0.000369,-0.001407,-0.000026,0.000007,-0.000316,0.000785,0.002461,-0.000274,-0.197305,-0.066281,-9.807792
1786125002.013185,0.000346,-0.002289,0.005784,-0.029953,-0.021662,-0.004489,-0.000107,0.000116,-0.000104,0.001904,0.001596,-0.000742,-0.198136,-0.065135,-9.807783
1786125002.024611,0.001590,0.000010,0.000923,-0.021167,-0.009449,0.003617,-0.000100,0.000076,-0.000005,-0.004385,-0.002995,-0.001482,-0.199197,-0.062754,-9.807777
1786125002.028214,-0.000043,-0.002467,0.002644,0.078911,0.042944,0.004335,0.000123,0.000066,0.000120,-0.011398,-0.005692,0.000649,-0.197681,-0.065540,-9.807789
1786125002.041110,0.000233,-0.000315,-0.001143,-0.008675,-0.004654,0.000139,0.000121,0.000029,0.000157,0.005275,0.003287,0.001329,-0.198269,-0.064443,-9.807784
1786125002.045297,-0.000238,0.001468,-0.002375,-0.014624,-0.010153,-0.004216,0.000140,-0.000029,-0.000057,-0.000968,-0.000267,0.000797,-0.198685,-0.063846,-9.807780
1786125002.054770,0.002593,0.007611,0.006676,0.081743,0.026758,0.016278,0.000133,-0.000000,-0.000102,-0.003813,-0.002326,-0.000248,-0.196210,-0.071410,-9.807778
1786125002.063367,-0.003082,-0.007859,-0.007448,-0.079254,-0.019554,-0.018641,0.000366,0.000723,0.000541,0.028109,0.008525,0.005918,-0.197848,-0.064758,-9.807791
1786125002.071292,-0.000772,0.000444,-0.000678,0.014631,0.004034,-0.000014,0.000095,0.000050,-0.000086,-0.009547,-0.001323,-0.002696,-0.197534,-0.065896,-9.807790
1786125002.079092,-0.000948,0.001455,-0.002568,-0.018153,-0.004491,0.001147,0.000034,0.000071,-0.000131,-0.001509,0.000458,-0.001804,-0.197878,-0.064505,-9.807792
1786125002.087846,0.000193,-0.001897,0.000436,0.021576,-0.000213,-0.001379,-0.000033,0.000164,-0.000296,-0.006983,-0.001170,-0.000834,-0.197896,-0.066360,-9.807779
1786125002.095712,-0.001188,0.001829,0.002289,-0.016823,0.000994,0.001960,-0.000015,-0.000009,-0.000236,0.003151,-0.000830,-0.001027,-0.197820,-0.065059,-9.807789
1786125002.104973,0.000813,-0.001744,0.002504,0.015814,0.003612,-0.000646,-0.000096,0.000117,-0.000060,-0.003455,-0.000227,-0.000039,-0.197491,-0.066497,-9.807786
1786125002.113805,0.000799,0.000730,-0.001273,-0.017221,-0.009409,-0.001850,-0.000011,-0.000057,0.000183,0.003633,0.001186,-0.000262,-0.198305,-0.065008,-9.807780
1786125002.122939,0.001050,-0.000550,0.003504,-0.018265,-0.010783,-0.000662,0.000059,0.000009,0.000061,-0.003810,-0.002595,-0.000829,-0.199271,-0.063373,-9.807771
1786125002.132857,-0.000154,0.000534,-0.000538,0.009763,0.011024,0.005282,0.000149,-0.000041,0.000371,-0.009080,-0.005581,-0.000768,-0.198202,-0.064313,-9.807787
1786125002.138729,-0.000215,-0.002339,-0.005851,-0.003797,-0.006528,0.000488,0.000119,0.000018,0.000280,-0.001846,0.000795,0.001555,-0.198578,-0.064093,-9.807781
1786125002.148093,-0.000874,0.000264,-0.001716,0.020793,0.004171,-0.003893,0.000106,-0.000073,0.000042,-0.002372,-0.001179,0.001267,-0.198193,-0.066010,-9.807776
1786125002.157117,-0.001534,0.001473,0.001096,-0.001765,0.008223,0.000187,0.000012,-0.000042,-0.000130,0.006209,0.000802,-0.000644,-0.197465,-0.065854,-9.807791
1786125002.163933,-0.000371,-0.000441,-0.002047,-0.006840,-0.003906,-0.002678,-0.000126,0.000093,-0.000023,0.003323,0.003488,-0.000343,-0.197725,-0.065400,-9.807789
1786125002.173836,0.000481,-0.000486,0.000585,0.022392,0.013723,0.001838,-0.000140,0.000066,-0.000128,0.000276,0.001271,-0.001044,-0.196393,-0.067571,-9.807801
1786125002.180348,0.000768,0.001571,0.001853,-0.025592,-0.022705,-0.000547,-0.000074,0.000007,-0.000053,0.008759,0.006047,0.000062,-0.197843,-0.065938,-9.807783
1786125002.187904,-0.000310,-0.001851,0.005052,-0.001682,0.005507,0.001074,-0.000033,0.000082,0.000039,-0.001215,-0.002301,-0.000115,-0.197435,-0.065811,-9.807792
1786125002.195628,0.002713,0.000554,-0.000728,-0.031684,-0.014035,0.001278,-0.000051,-0.000044,0.000369,-0.001365,0.000213,0.000268,-0.198499,-0.063409,-9.807787
1786125002.203865,0.001087,0.000361,-0.001829,-0.009172,-0.013561,-0.001986,0.000141,-0.000004,0.000296,-0.011272,-0.004443,0.000598,-0.199594,-0.062671,-9.807769
1786125002.213415,-0.001827,-0.000935,0.000731,0.021094,0.014700,0.002494,0.000217,0.000025,0.000128,-0.010556,-0.007552,-0.000283,-0.198218,-0.064642,-9.807784
1786125002.220681,-0.000204,-0.000306,-0.001389,0.002536,-0.006368,-0.006439,0.000008,-0.000073,0.000189,0.001313,0.000793,0.000758,-0.198669,-0.064832,-9.807774
1786125002.230463,-0.000540,0.001178,-0.001917,0.021862,0.008104,0.000955,-0.000007,-0.000088,0.000093,0.001696,-0.001452,-0.001498,-0.197892,-0.066928,-9.807775
1786125002.243814,-0.000461,-0.000073,-0.000083,-0.004728,0.003518,0.000667,-0.000064,0.000047,-0.000123,0.009373,0.002186,-0.000564,-0.197432,-0.066307,-9.807789
1786125002.243910,-0.058450,-0.031895,-0.016882,-0.372631,-0.144609,0.066762,-0.000135,0.000027,-0.000118,0.002940,0.002794,-0.000003,-0.197569,-0.065954,-9.807789
1786125002.254215,0.000725,-0.000141,0.000021,-0.000546,-0.001642,-0.001940,-0.000136,0.000026,-0.000118,0.000683,0.001908,0.000399,-0.197734,-0.065903,-9.807786
1786125002.262084,0.001061,-0.000012,0.000553,-0.014480,-0.008191,0.001804,-0.000040,0.000007,-0.000103,0.000200,0.000513,-0.000520,-0.198367,-0.064783,-9.807780
1786125002.270999,-0.000211,-0.000574,0.003804,0.006321,0.003225,0.002436,0.000034,0.000006,-0.000059,-0.004657,-0.002367,0.000249,-0.198086,-0.065331,-9.807782
1786125002.282876,0.000203,0.000476,0.000394,-0.007515,0.000129,-0.001094,0.000014,-0.000044,0.000273,-0.000715,-0.000359,0.001034,-0.198070,-0.064458,-9.807788
1786125002.286577,0.001360,0.002705,-0.002192,0.007026,-0.022234,-0.002157,0.000041,0.000029,0.000294,-0.003621,-0.000151,0.000125,-0.198877,-0.064715,-9.807770
1786125002.296658,0.000007,-0.000301,-0.000616,0.000171,0.004135,-0.000091,0.000061,0.000070,0.000256,-0.001613,-0.004317,-0.000306,-0.198468,-0.064732,-9.807779
1786125002.306421,-0.000014,-0.000723,-0.001961,-0.003156,0.000273,0.000922,0.000056,0.000032,0.000161,-0.000921,-0.001039,-0.000223,-0.198442,-0.064428,-9.807781
1786125002.313923,-0.000759,-0.000412,-0.001226,0.029527,0.015368,0.000184,0.000049,-0.000044,-0.000051,-0.001771,-0.000540,0.000212,-0.197312,-0.066600,-9.807789
1786125002.323235,-0.000791,0.000589,-0.002331,-0.007891,-0.003762,-0.000629,-0.000000,-0.000067,-0.000123,0.008256,0.004556,0.000203,-0.197655,-0.065880,-9.807787
1786125002.331715,-0.000417,-0.000012,0.001640,-0.005488,-0.000481,-0.000708,-0.000074,-0.000007,-0.000327,0.002296,0.001486,-0.000104,-0.197694,-0.065425,-9.807790
1786125002.343529,-0.001350,0.000428,0.001641,0.011343,0.008111,0.003558,-0.000101,-0.000007,-0.000177,-0.000410,0.000802,-0.000314,-0.196757,-0.066731,-9.807800
1786125002.343619,0.110016,0.099355,0.055275,-0.111553,-0.436484,-0.255087,-0.000276,0.000054,0.000079,0.004597,0.003916,0.001336,-0.197141,-0.066637,-9.807793
1786125002.354826,0.001936,-0.001214,0.001279,-0.013568,-0.012146,-0.004153,-0.000274,0.000056,0.000080,0.003945,0.001441,-0.000105,-0.198473,-0.065155,-9.807776
1786125002.363127,0.001619,-0.001487,0.002666,-0.031425,-0.015184,0.006667,0.000015,-0.000108,0.000237,-0.003292,-0.004173,-0.001778,-0.199713,-0.062586,-9.807767
1786125002.372982,-0.001236,0.000652,-0.001733,0.015773,0.004531,-0.001759,-0.000002,-0.000124,0.000201,-0.001957,-0.003175,0.000017,-0.199274,-0.064114,-9.807766
1786125002.379627,0.002327,0.001133,-0.001030,-0.026649,-0.006916,0.000582,-0.000002,-0.000124,0.000201,-0.001957,-0.003175,0.000017,-0.199725,-0.062376,-9.807768
1786125002.390501,-0.001675,0.000082,-0.000755,0.021061,0.012420,-0.000945,0.000109,-0.000063,0.000140,-0.009230,-0.004277,0.000184,-0.198399,-0.064624,-9.807781
1786125002.397953,-0.001675,0.000082,-0.000755,0.021061,0.012420,-0.000945,-0.000108,-0.000045,0.000030,0.003065,0.002501,-0.000275,-0.198219,-0.064504,-9.807785
1786125002.404675,-0.001323,-0.000031,-0.000833,-0.001681,0.002461,-0.001336,-0.000182,-0.000044,-0.000022,0.001552,0.002488,-0.000613,-0.197995,-0.065533,-9.807783
1786125002.412664,-0.001047,-0.001380,-0.000944,0.003335,0.009419,0.007450,-0.000223,-0.000058,-0.000184,0.005702,0.002748,-0.001663,-0.197261,-0.065782,-9.807796
1786125002.423682,0.000716,0.001203,0.001758,0.012232,0.001535,-0.003657,-0.000283,-0.000152,-0.000240,0.004911,0.004978,0.001383,-0.197093,-0.067112,-9.807790
1786125002.427779,0.000617,-0.001635,0.001636,-0.053861,-0.022094,0.005736,-0.000155,0.000021,0.000016,0.007906,0.003569,-0.000679,-0.197982,-0.064944,-9.807787
1786125002.434805,0.001265,0.002123,0.002907,-0.002247,-0.004457,0.003083,-0.000140,-0.000011,0.000048,-0.004736,-0.001684,0.000634,-0.198290,-0.064785,-9.807782
1786125002.448402,0.001152,-0.000074,0.001929,-0.013101,-0.004364,0.002190,-0.000059,0.000111,0.000213,-0.003974,-0.002533,0.001384,-0.198874,-0.063032,-9.807781
1786125002.468494,-0.000158,-0.000455,-0.000326,-0.004388,-0.003917,-0.001141,0.000171,0.000078,0.000539,-0.008179,-0.003377,0.001755,-0.199645,-0.062172,-9.807771
1786125002.468592,-0.055705,-0.046142,-0.139574,2.617441,1.469801,-0.368794,0.000071,-0.000088,0.000273,-0.006064,-0.003678,0.000139,-0.198228,-0.064697,-9.807784
1786125002.470035,-0.001115,-0.001395,-0.009441,0.031129,-0.004713,0.008825,0.000069,-0.000089,0.000270,0.010007,0.005348,-0.002121,-0.198296,-0.065135,-9.807779
1786125002.477086,-0.001241,0.000340,-0.004110,0.007194,-0.002374,-0.004304,0.000067,-0.000092,0.000250,0.011762,0.004511,-0.001211,-0.198458,-0.065638,-9.807773
1786125002.492894,-0.000390,0.000229,-0.000310,-0.001590,0.003594,0.000462,0.000001,-0.000070,0.000031,0.010360,0.002397,-0.002161,-0.197901,-0.065390,-9.807786
1786125002.496016,-0.002646,-0.000084,0.002002,-0.008523,0.008093,0.008214,-0.000085,-0.000005,-0.000047,0.004405,0.002993,-0.000854,-0.197655,-0.065124,-9.807792
1786125002.509554,-0.000179,0.000421,0.000546,0.008739,0.006486,-0.000642,-0.000110,-0.000006,-0.000027,0.002285,0.003830,0.000633,-0.196793,-0.066287,-9.807802
1786125002.511217,0.001750,-0.003941,0.006319,-0.001586,-0.028560,0.008866,-0.000122,0.000063,0.000066,0.005252,0.005051,0.000047,-0.197260,-0.066258,-9.807793
1786125002.536498,0.000633,-0.000180,0.000527,-0.008360,-0.004105,-0.000035,-0.000116,0.000052,0.000084,0.004605,0.001871,0.000881,-0.198278,-0.064185,-9.807786
1786125002.536598,0.057451,-0.041822,0.088569,-0.178727,-0.500038,-0.147664,0.000189,-0.000044,0.000266,-0.003351,-0.001796,0.000319,-0.198767,-0.064013,-9.807777
1786125002.536614,0.320683,-0.029617,0.747283,3.972633,6.158495,3.049513,0.000190,-0.000045,0.000268,-0.004446,-0.004906,-0.000605,-0.197760,-0.064655,-9.807793
1786125002.548384,-0.000151,0.000149,-0.001190,0.000081,-0.004018,-0.002108,0.000190,-0.000045,0.000268,-0.000269,0.001567,0.002598,-0.198222,-0.064669,-9.807784
1786125002.566455,-0.000206,0.000904,-0.000587,0.009323,0.006679,-0.001505,0.000152,-0.000023,0.000103,-0.000120,-0.000808,0.000598,-0.197037,-0.066327,-9.807797
1786125002.566553,-0.140944,-0.083189,-0.070920,-0.335849,0.026533,0.105286,0.000068,0.000193,-0.000059,0.004901,0.003173,-0.000521,-0.197012,-0.066002,-9.807799
1786125002.569817,-0.000362,-0.000292,-0.005069,0.013562,0.001390,-0.006027,0.000066,0.000191,-0.000060,0.002818,0.003316,0.000126,-0.196966,-0.066440,-9.807797
1786125002.594626,-0.000104,-0.000086,-0.000676,-0.000021,-0.002517,0.001089,0.000061,0.000186,-0.000108,0.004647,0.002988,-0.000921,-0.197580,-0.066430,-9.807785
1786125002.594725,0.053722,-0.009086,0.291662,0.208987,0.942451,-0.032041,-0.000002,0.000083,-0.000326,0.001803,-0.000365,0.000303,-0.196662,-0.066634,-9.807802
1786125002.594740,0.296362,0.499584,-0.159802,-14.461020,-9.603432,-0.237666,-0.000000,0.000083,-0.000320,0.003089,0.005484,0.000103,-0.198070,-0.064514,-9.807788
1786125002.608490,-0.000211,-0.000186,0.001914,0.006688,0.001651,-0.000486,-0.000000,0.000083,-0.000320,-0.010486,-0.003534,-0.000121,-0.197846,-0.065418,-9.807787
1786125002.611088,0.001160,-0.000732,-0.000133,-0.056861,-0.034988,-0.011350,-0.000031,0.000044,0.000008,-0.002526,-0.001131,-0.000290,-0.198736,-0.063975,-9.807778
1786125002.623120,0.000831,0.000491,0.000573,0.009006,0.003637,0.002896,-0.000024,0.000039,0.000008,-0.010150,-0.005882,-0.001842,-0.198309,-0.065031,-9.807780
1786125002.638833,-0.000270,-0.000753,-0.002055,-0.002560,0.001990,-0.000808,0.000082,0.000095,0.000077,-0.001903,-0.001784,0.000198,-0.198002,-0.064639,-9.807789
1786125002.638920,-0.022379,0.058569,0.048672,0.565121,0.054273,0.052430,0.000016,-0.000066,-0.000327,-0.002230,0.000091,-0.000302,-0.197955,-0.065122,-9.807786
1786125002.645967,-0.000687,0.000336,-0.002772,0.009237,0.006171,0.003251,-0.000017,-0.000046,-0.000438,0.003437,0.002162,0.000988,-0.197530,-0.065756,-9.807791
1786125002.654708,-0.001255,-0.000677,0.000739,-0.003540,-0.000673,-0.001188,-0.000017,-0.000046,-0.000438,0.003437,0.002162,0.000988,-0.197587,-0.065454,-9.807792
1786125002.663831,-0.000100,0.000493,0.000420,0.008477,0.000864,-0.002093,-0.000107,-0.000092,-0.000354,0.000963,0.001157,0.000216,-0.197509,-0.066217,-9.807788
1786125002.670874,0.000193,0.001635,0.000364,0.013376,0.011704,-0.003339,-0.000107,-0.000045,-0.000291,0.003701,0.001050,-0.000625,-0.196699,-0.067145,-9.807798
1786125002.676865,0.000168,-0.001431,0.001792,-0.030616,-0.017331,0.004148,-0.000092,0.000039,-0.000258,0.006669,0.004318,-0.001458,-0.197719,-0.065341,-9.807790
1786125002.689037,0.000976,-0.000286,0.001675,0.004181,0.001218,-0.001157,-0.000082,-0.000016,-0.000179,-0.003528,-0.001603,0.000075,-0.197573,-0.065843,-9.807789
1786125002.697452,0.000903,-0.000118,-0.002382,-0.012642,-0.013299,-0.001540,0.000073,-0.000057,0.000094,-0.000187,-0.000380,-0.000459,-0.198669,-0.064802,-9.807774
1786125002.705427,0.000769,-0.000201,0.001761,-0.000326,0.004324,0.002857,0.000134,-0.000061,-0.000083,-0.004495,-0.004849,-0.000833,-0.198333,-0.064772,-9.807781
1786125002.713621,-0.001812,-0.000201,-0.000948,0.004522,0.004092,0.002636,0.000176,-0.000071,0.000037,-0.003103,-0.001786,0.000399,-0.198005,-0.065132,-9.807785
1786125002.721119,0.000718,0.000671,-0.000955,-0.003663,0.001841,-0.002307,0.000036,-0.000080,-0.000031,-0.000512,0.000212,0.001159,-0.197869,-0.064866,-9.807790
1786125002.732287,-0.001086,0.000246,-0.002238,0.010351,0.002310,-0.002125,0.000076,-0.000034,-0.000088,-0.001521,0.000733,0.000049,-0.197614,-0.066004,-9.807787
1786125002.737054,-0.000678,-0.000959,-0.000311,-0.018236,-0.003285,0.007117,-0.000072,0.000002,-0.000364,0.003374,0.001384,-0.000847,-0.197770,-0.065145,-9.807790
1786125002.751230,-0.000140,-0.000469,0.000334,0.010321,0.005424,-0.000572,-0.000088,-0.000022,-0.000364,-0.001607,0.000308,0.000988,-0.197015,-0.066581,-9.807795
1786125002.752654,0.000590,0.005441,-0.005072,-0.107704,-0.094467,-0.018562,-0.000098,-0.000109,-0.000229,0.004012,0.002718,0.000253,-0.198333,-0.065082,-9.807779
