timestamp,gravity_x,gravity_y,gravity_z,qw,qx,qy,qz
1785874955.086447,1.087187,0.372625,-9.742447,-0.536236,-0.036600,-0.045864,0.842026
1785874955.094731,1.067569,0.388086,-9.744013,-0.536174,-0.035335,-0.045986,0.842113
1785874955.103187,1.068016,0.387089,-9.744004,-0.536176,-0.035381,-0.045956,0.842112
1785874955.108938,1.065284,0.386712,-9.744318,-0.536131,-0.035276,-0.045862,0.842150
1785874955.116787,1.067909,0.387290,-9.744007,-0.536168,-0.035371,-0.045961,0.842117
1785874955.125542,1.089140,0.368944,-9.742369,-0.536123,-0.036791,-0.045754,0.842096
1785874955.133822,1.065008,0.382097,-9.744530,-0.536009,-0.035397,-0.045650,0.842234
1785874955.146124,1.067560,0.387458,-9.744039,-0.536169,-0.035352,-0.045959,0.842117
1785874955.152533,1.067734,0.386791,-9.744046,-0.536167,-0.035378,-0.045935,0.842119
1785874955.161350,1.067920,0.387000,-9.744018,-0.536169,-0.035380,-0.045949,0.842116
1785874955.169331,1.089329,0.373710,-9.742166,-0.536227,-0.036663,-0.045969,0.842024
1785874955.175523,1.067467,0.387238,-9.744058,-0.536158,-0.035354,-0.045946,0.842124
1785874955.187511,1.088555,0.374462,-9.742224,-0.536237,-0.036609,-0.045981,0.842018
1785874955.195898,1.088903,0.373936,-9.742205,-0.536226,-0.036639,-0.045967,0.842025
1785874955.202582,1.067584,0.387575,-9.744032,-0.536165,-0.035350,-0.045964,0.842120
1785874955.211727,1.086183,0.369231,-9.742688,-0.536068,-0.036659,-0.045682,0.842140
1785874955.219460,1.089024,0.373997,-9.742189,-0.536231,-0.036642,-0.045973,0.842021
1785874955.229342,1.067239,0.387769,-9.744062,-0.536167,-0.035329,-0.045963,0.842119
1785874955.236905,1.088955,0.373950,-9.742199,-0.536232,-0.036640,-0.045970,0.842021
1785874955.244759,1.067513,0.387594,-9.744039,-0.536169,-0.035346,-0.045963,0.842117
1785874955.253582,1.086882,0.372840,-9.742473,-0.536176,-0.036584,-0.045862,0.842065
1785874955.261106,1.067882,0.387220,-9.744013,-0.536172,-0.035372,-0.045957,0.842114
1785874955.269602,1.068086,0.386498,-9.744019,-0.536169,-0.035401,-0.045932,0.842116
1785874955.276981,1.089096,0.373292,-9.742208,-0.536233,-0.036664,-0.045945,0.842021
1785874955.287249,1.074704,0.382842,-9.743436,-0.536137,-0.035788,-0.045955,0.842119
1785874955.295362,1.088363,0.374938,-9.742227,-0.536235,-0.036588,-0.045996,0.842020
1785874955.302669,1.089110,0.373818,-9.742187,-0.536225,-0.036651,-0.045968,0.842025
1785874955.312291,1.067796,0.387757,-9.744001,-0.536164,-0.035354,-0.045978,0.842119
1785874955.319318,1.065467,0.386345,-9.744312,-0.536116,-0.035295,-0.045851,0.842159
1785874955.328135,1.086684,0.372509,-9.742508,-0.536180,-0.036585,-0.045842,0.842063
1785874955.338338,1.086724,0.372816,-9.742491,-0.536178,-0.036578,-0.045857,0.842065
1785874955.345542,1.067860,0.387444,-9.744006,-0.536164,-0.035365,-0.045966,0.842119
1785874955.352572,1.088869,0.374281,-9.742196,-0.536230,-0.036628,-0.045981,0.842022
1785874955.361343,1.089047,0.373507,-9.742206,-0.536243,-0.036656,-0.045953,0.842015
1785874955.369580,1.088908,0.373967,-9.742203,-0.536220,-0.036639,-0.045968,0.842029
1785874955.378304,1.067543,0.387796,-9.744027,-0.536172,-0.035342,-0.045973,0.842115
1785874955.383980,1.067690,0.387232,-9.744034,-0.536178,-0.035363,-0.045953,0.842111
1785874955.394223,1.067631,0.387015,-9.744049,-0.536171,-0.035367,-0.045942,0.842116
1785874955.402771,1.089045,0.374041,-9.742185,-0.536238,-0.036641,-0.045976,0.842017
1785874955.410754,1.086928,0.372065,-9.742497,-0.536186,-0.036607,-0.045830,0.842059
1785874955.415751,1.086832,0.372446,-9.742494,-0.536189,-0.036592,-0.045844,0.842057
1785874955.429642,1.086556,0.372953,-9.742505,-0.536187,-0.036567,-0.045858,0.842059
1785874955.433034,1.089052,0.373452,-9.742207,-0.536225,-0.036659,-0.045950,0.842026
1785874955.444273,1.067826,0.386722,-9.744039,-0.536175,-0.035383,-0.045935,0.842113
1785874955.452297,1.088943,0.374065,-9.742196,-0.536242,-0.036636,-0.045975,0.842015
1785874955.460256,1.068033,0.386571,-9.744022,-0.536182,-0.035396,-0.045934,0.842108
1785874955.468891,1.067910,0.387356,-9.744004,-0.536174,-0.035369,-0.045964,0.842113
1785874955.476874,1.065759,0.386122,-9.744289,-0.536116,-0.035314,-0.045849,0.842159
1785874955.487960,1.067556,0.386976,-9.744058,-0.536173,-0.035364,-0.045938,0.842115
1785874955.496211,1.089045,0.373862,-9.742192,-0.536238,-0.036646,-0.045969,0.842017
1785874955.502805,1.088603,0.374135,-9.742231,-0.536242,-0.036620,-0.045968,0.842016
1785874955.514802,1.088819,0.374143,-9.742207,-0.536240,-0.036629,-0.045974,0.842016
1785874955.519974,1.067501,0.387719,-9.744035,-0.536171,-0.035342,-0.045968,0.842116
1785874955.527011,1.089313,0.373507,-9.742176,-0.536238,-0.036668,-0.045961,0.842016
1785874955.535655,1.087220,0.372836,-9.742435,-0.536185,-0.036599,-0.045872,0.842058
1785874955.543622,1.089626,0.373095,-9.742157,-0.536236,-0.036692,-0.045951,0.842017
1785874955.552588,1.067703,0.387275,-9.744030,-0.536168,-0.035363,-0.045955,0.842118
1785874955.560344,1.088784,0.373942,-9.742218,-0.536239,-0.036633,-0.045965,0.842017
1785874955.568578,1.088281,0.374849,-9.742240,-0.536239,-0.036586,-0.045990,0.842018
1785874955.579093,1.088911,0.374595,-9.742179,-0.536234,-0.036621,-0.045996,0.842019
1785874955.586360,1.067756,0.387079,-9.744032,-0.536174,-0.035370,-0.045948,0.842114
1785874955.596104,1.065751,0.385956,-9.744296,-0.536127,-0.035317,-0.045842,0.842152
1785874955.602403,1.087210,0.372009,-9.742468,-0.536194,-0.036620,-0.045836,0.842054
1785874955.610245,1.068019,0.387379,-9.743992,-0.536178,-0.035373,-0.045968,0.842110
1785874955.619637,1.089153,0.374146,-9.742169,-0.536232,-0.036643,-0.045984,0.842020
1785874955.629314,1.089055,0.373916,-9.742189,-0.536245,-0.036645,-0.045971,0.842012
1785874955.634279,1.088942,0.374179,-9.742192,-0.536237,-0.036633,-0.045979,0.842017
1785874955.645214,1.089448,0.373291,-9.742169,-0.536240,-0.036679,-0.045955,0.842015
1785874955.651963,1.089567,0.373387,-9.742152,-0.536249,-0.036681,-0.045963,0.842009
1785874955.661224,1.089317,0.373315,-9.742183,-0.536240,-0.036673,-0.045953,0.842016
1785874955.669258,1.065550,0.386219,-9.744308,-0.536116,-0.035302,-0.045848,0.842159
1785874955.675118,1.067752,0.387352,-9.744022,-0.536184,-0.035362,-0.045960,0.842107
1785874955.690130,1.067747,0.387354,-9.744022,-0.536187,-0.035362,-0.045960,0.842105
1785874955.696743,1.086710,0.372946,-9.742488,-0.536191,-0.036573,-0.045863,0.842056
1785874955.702962,1.089003,0.373701,-9.742203,-0.536240,-0.036649,-0.045961,0.842016
1785874955.710649,1.067613,0.387513,-9.744031,-0.536173,-0.035352,-0.045963,0.842114
1785874955.719775,1.068023,0.386987,-9.744007,-0.536185,-0.035384,-0.045952,0.842106
1785874955.727842,1.086547,0.372582,-9.742520,-0.536195,-0.036576,-0.045842,0.842054
1785874955.738971,1.089136,0.373619,-9.742191,-0.536252,-0.036656,-0.045961,0.842008
1785874955.743704,1.089160,0.373607,-9.742189,-0.536239,-0.036658,-0.045961,0.842017
1785874955.752126,1.086539,0.372405,-9.742528,-0.536190,-0.036581,-0.045834,0.842058
1785874955.760772,1.089063,0.373052,-9.742221,-0.536231,-0.036670,-0.045934,0.842022
1785874955.768659,1.089098,0.373710,-9.742192,-0.536241,-0.036653,-0.045964,0.842015
1785874955.778106,1.065289,0.386672,-9.744319,-0.536129,-0.035277,-0.045860,0.842151
1785874955.785435,1.088907,0.373814,-9.742209,-0.536236,-0.036642,-0.045963,0.842019
1785874955.793917,1.067836,0.387642,-9.744001,-0.536180,-0.035358,-0.045975,0.842109
1785874955.803360,1.089347,0.373727,-9.742164,-0.536241,-0.036663,-0.045971,0.842014
1785874955.811726,1.087128,0.372378,-9.742463,-0.536189,-0.036607,-0.045849,0.842056
1785874955.819725,1.086784,0.373001,-9.742478,-0.536188,-0.036575,-0.045867,0.842058
1785874955.828021,1.088758,0.374576,-9.742197,-0.536247,-0.036614,-0.045992,0.842011
1785874955.835898,1.067621,0.387829,-9.744017,-0.536175,-0.035344,-0.045977,0.842112
1785874955.850204,1.089026,0.373416,-9.742211,-0.536249,-0.036657,-0.045949,0.842011
1785874955.850261,1.088905,0.374403,-9.742187,-0.536243,-0.036625,-0.045988,0.842014
1785874955.862509,1.089083,0.373871,-9.742188,-0.536247,-0.036647,-0.045970,0.842011
1785874955.869034,1.068320,0.386564,-9.743991,-0.536167,-0.035409,-0.045941,0.842117
1785874955.877545,1.068020,0.387004,-9.744006,-0.536168,-0.035384,-0.045952,0.842116
1785874955.886449,1.089257,0.373857,-9.742169,-0.536244,-0.036655,-0.045974,0.842013
1785874955.893355,1.067782,0.387595,-9.744009,-0.536178,-0.035357,-0.045971,0.842110
1785874955.901702,1.089035,0.374042,-9.742186,-0.536241,-0.036641,-0.045976,0.842015
1785874955.909873,1.088560,0.374192,-9.742234,-0.536250,-0.036616,-0.045970,0.842011
1785874955.919392,1.067616,0.387308,-9.744039,-0.536174,-0.035358,-0.045954,0.842114
1785874955.927881,1.089399,0.373955,-9.742149,-0.536246,-0.036659,-0.045983,0.842011
1785874955.935072,1.067686,0.387093,-9.744040,-0.536165,-0.035367,-0.045946,0.842119
1785874955.943135,1.067962,0.382185,-9.744203,-0.536059,-0.035519,-0.045738,0.842192
1785874955.952040,1.075270,0.382672,-9.743380,-0.536141,-0.035817,-0.045964,0.842115
1785874955.960740,1.075061,0.383016,-9.743390,-0.536144,-0.035798,-0.045973,0.842113
1785874955.968512,1.067701,0.387318,-9.744029,-0.536172,-0.035361,-0.045957,0.842115
1785874955.977455,1.088901,0.373508,-9.742222,-0.536243,-0.036650,-0.045949,0.842015
1785874955.985157,1.089056,0.369254,-9.742367,-0.536128,-0.036779,-0.045765,0.842092
1785874955.994216,1.088997,0.373713,-9.742203,-0.536238,-0.036648,-0.045961,0.842018
1785874956.001437,1.086885,0.372172,-9.742498,-0.536185,-0.036602,-0.045834,0.842060
1785874956.010059,1.089472,0.373511,-9.742158,-0.536247,-0.036674,-0.045966,0.842010
1785874956.018546,1.089137,0.373226,-9.742206,-0.536236,-0.036668,-0.045944,0.842019
1785874956.028455,1.086735,0.372817,-9.742490,-0.536187,-0.036578,-0.045857,0.842059
1785874956.035362,1.065103,0.386347,-9.744352,-0.536123,-0.035279,-0.045841,0.842156
1785874956.043681,1.089173,0.373016,-9.742210,-0.536239,-0.036675,-0.045936,0.842017
1785874956.051557,1.088976,0.373704,-9.742206,-0.536247,-0.036647,-0.045960,0.842012
1785874956.061505,1.086404,0.372893,-9.742524,-0.536185,-0.036562,-0.045851,0.842061
1785874956.070744,1.088701,0.374324,-9.742213,-0.536233,-0.036619,-0.045979,0.842021
1785874956.077365,1.089385,0.373214,-9.742179,-0.536238,-0.036679,-0.045950,0.842017
1785874956.085876,1.068028,0.386562,-9.744023,-0.536162,-0.035397,-0.045933,0.842121
1785874956.095343,1.086865,0.372702,-9.742480,-0.536188,-0.036587,-0.045856,0.842057
1785874956.101435,1.086378,0.372722,-9.742534,-0.536190,-0.036565,-0.045844,0.842058
1785874956.108710,1.067838,0.387177,-9.744020,-0.536176,-0.035371,-0.045954,0.842112
1785874956.117304,1.089007,0.374047,-9.742189,-0.536240,-0.036639,-0.045976,0.842016
1785874956.126175,1.067666,0.387289,-9.744034,-0.536171,-0.035361,-0.045954,0.842116
1785874956.135623,1.089332,0.373431,-9.742177,-0.536243,-0.036670,-0.045958,0.842013
1785874956.142573,1.068120,0.386866,-9.744001,-0.536166,-0.035392,-0.045948,0.842118
1785874956.150809,1.067926,0.382183,-9.744207,-0.536063,-0.035518,-0.045737,0.842189
1785874956.159786,1.075132,0.382825,-9.743389,-0.536142,-0.035806,-0.045967,0.842114
1785874956.168917,1.088859,0.374179,-9.742201,-0.536241,-0.036629,-0.045977,0.842016
1785874956.177766,1.067629,0.387647,-9.744024,-0.536180,-0.035349,-0.045969,0.842109
1785874956.186522,1.067636,0.387891,-9.744013,-0.536180,-0.035342,-0.045980,0.842109
1785874956.195180,1.067891,0.387324,-9.744008,-0.536184,-0.035369,-0.045963,0.842106
1785874956.203392,1.067739,0.387145,-9.744032,-0.536180,-0.035367,-0.045951,0.842110
1785874956.211804,1.067833,0.387321,-9.744014,-0.536174,-0.035367,-0.045961,0.842113
1785874956.221115,1.067546,0.387302,-9.744047,-0.536177,-0.035355,-0.045952,0.842112
1785874956.228409,1.074820,0.383035,-9.743416,-0.536141,-0.035787,-0.045967,0.842116
1785874956.236073,1.088762,0.374008,-9.742218,-0.536237,-0.036630,-0.045967,0.842018
1785874956.244525,1.088592,0.373949,-9.742239,-0.536243,-0.036624,-0.045960,0.842015
1785874956.253093,1.089038,0.373283,-9.742215,-0.536241,-0.036662,-0.045943,0.842016
1785874956.260911,1.089199,0.373421,-9.742192,-0.536233,-0.036665,-0.045954,0.842020
1785874956.269328,1.089466,0.373436,-9.742161,-0.536232,-0.036676,-0.045962,0.842020
1785874956.278148,1.089088,0.373327,-9.742208,-0.536246,-0.036662,-0.045947,0.842013
1785874956.285115,1.089011,0.373481,-9.742211,-0.536242,-0.036655,-0.045951,0.842015
1785874956.294638,1.089283,0.373649,-9.742174,-0.536241,-0.036662,-0.045966,0.842015
1785874956.301284,1.088582,0.374201,-9.742231,-0.536249,-0.036616,-0.045971,0.842011
1785874956.309663,1.089234,0.373531,-9.742184,-0.536246,-0.036663,-0.045960,0.842012
1785874956.318380,1.086567,0.372814,-9.742509,-0.536195,-0.036571,-0.045853,0.842054
1785874956.328565,1.088934,0.373924,-9.742202,-0.536242,-0.036640,-0.045968,0.842015
1785874956.335625,1.088769,0.374138,-9.742212,-0.536250,-0.036626,-0.045973,0.842010
1785874956.343386,1.086521,0.372878,-9.742512,-0.536195,-0.036567,-0.045854,0.842054
1785874956.355692,1.088906,0.373897,-9.742206,-0.536242,-0.036639,-0.045966,0.842015
1785874956.364117,1.067771,0.386976,-9.744035,-0.536177,-0.035374,-0.045944,0.842112
1785874956.369738,1.067948,0.386870,-9.744020,-0.536182,-0.035384,-0.045945,0.842108
1785874956.377920,1.086819,0.372540,-9.742491,-0.536188,-0.036589,-0.045848,0.842058
1785874956.385722,1.086354,0.372728,-9.742536,-0.536197,-0.036564,-0.045843,0.842054
1785874956.393692,1.088671,0.373690,-9.742241,-0.536248,-0.036634,-0.045951,0.842012
1785874956.403713,1.089100,0.373849,-9.742187,-0.536242,-0.036649,-0.045970,0.842014
1785874956.411395,1.065383,0.386355,-9.744321,-0.536126,-0.035290,-0.045849,0.842153
1785874956.419812,1.089126,0.373538,-9.742196,-0.536249,-0.036658,-0.045957,0.842010
1785874956.428355,1.088889,0.373920,-9.742207,-0.536248,-0.036637,-0.045967,0.842011
1785874956.437752,1.067457,0.387941,-9.744031,-0.536178,-0.035333,-0.045977,0.842111
1785874956.444213,1.086635,0.372697,-9.742506,-0.536184,-0.036577,-0.045849,0.842061
1785874956.450728,1.088524,0.374281,-9.742234,-0.536239,-0.036612,-0.045972,0.842018
1785874956.461190,1.067228,0.388296,-9.744042,-0.536181,-0.035314,-0.045986,0.842109
1785874956.468492,1.086484,0.372931,-9.742514,-0.536187,-0.036564,-0.045855,0.842059
1785874956.476110,1.086617,0.372818,-9.742503,-0.536186,-0.036573,-0.045854,0.842060
1785874956.484330,1.065070,0.386762,-9.744339,-0.536122,-0.035266,-0.045858,0.842156
1785874956.493856,1.088795,0.373913,-9.742218,-0.536240,-0.036634,-0.045964,0.842017
1785874956.501316,1.067342,0.382732,-9.744249,-0.536071,-0.035477,-0.045745,0.842186
1785874956.510162,1.067542,0.387609,-9.744035,-0.536181,-0.035346,-0.045965,0.842109
1785874956.522174,1.088743,0.374088,-9.742217,-0.536255,-0.036626,-0.045971,0.842007
1785874956.525417,1.089185,0.373555,-9.742188,-0.536239,-0.036661,-0.045959,0.842016
1785874956.537626,1.067542,0.387379,-9.744044,-0.536184,-0.035352,-0.045955,0.842108
1785874956.544680,1.086939,0.372314,-9.742487,-0.536188,-0.036601,-0.045841,0.842058
1785874956.552134,1.086174,0.373412,-9.742530,-0.536184,-0.036538,-0.045867,0.842061
1785874956.560834,1.086789,0.372690,-9.742489,-0.536187,-0.036584,-0.045853,0.842059
1785874956.571495,1.086698,0.373094,-9.742484,-0.536190,-0.036569,-0.045868,0.842057
1785874956.578917,1.089083,0.374331,-9.742170,-0.536243,-0.036635,-0.045990,0.842013
1785874956.586704,1.065107,0.386806,-9.744333,-0.536132,-0.035266,-0.045861,0.842149
1785874956.594138,1.086967,0.372580,-9.742473,-0.536194,-0.036594,-0.045854,0.842053
1785874956.603720,1.065775,0.381572,-9.744466,-0.536076,-0.035441,-0.045652,0.842189
1785874956.612561,1.086423,0.373367,-9.742504,-0.536185,-0.036550,-0.045872,0.842060
1785874956.618876,1.088990,0.373582,-9.742209,-0.536247,-0.036651,-0.045955,0.842012
1785874956.628155,1.067738,0.387486,-9.744018,-0.536182,-0.035358,-0.045965,0.842108
1785874956.638689,1.086649,0.373094,-9.742489,-0.536185,-0.036567,-0.045867,0.842060
1785874956.644889,1.089120,0.373845,-9.742184,-0.536240,-0.036650,-0.045970,0.842016
1785874956.651837,1.089045,0.374238,-9.742178,-0.536239,-0.036636,-0.045985,0.842016
1785874956.660404,1.088991,0.373733,-9.742203,-0.536235,-0.036648,-0.045961,0.842019
1785874956.669587,1.067659,0.387843,-9.744013,-0.536178,-0.035345,-0.045978,0.842110
1785874956.675655,1.067873,0.387354,-9.744009,-0.536167,-0.035368,-0.045963,0.842117
1785874956.685954,1.086431,0.373117,-9.742513,-0.536194,-0.036557,-0.045862,0.842055
1785874956.694381,1.065361,0.386088,-9.744334,-0.536116,-0.035297,-0.045837,0.842159
1785874956.702500,1.088551,0.369642,-9.742408,-0.536127,-0.036747,-0.045768,0.842094
1785874956.710660,1.088842,0.374149,-9.742204,-0.536236,-0.036630,-0.045975,0.842018
1785874956.718275,1.067509,0.387199,-9.744055,-0.536174,-0.035356,-0.045946,0.842114
1785874956.727632,1.088827,0.369404,-9.742387,-0.536130,-0.036765,-0.045766,0.842092
1785874956.735840,1.067805,0.387179,-9.744023,-0.536172,-0.035370,-0.045954,0.842115
1785874956.744313,1.089081,0.373398,-9.742206,-0.536235,-0.036661,-0.045949,0.842020
1785874956.752436,1.088883,0.374262,-9.742195,-0.536249,-0.036628,-0.045982,0.842010
1785874956.761301,1.067844,0.387413,-9.744009,-0.536170,-0.035365,-0.045965,0.842116
1785874956.771740,1.088987,0.373846,-9.742199,-0.536231,-0.036645,-0.045966,0.842022
1785874956.778807,1.088991,0.373786,-9.742201,-0.536236,-0.036646,-0.045964,0.842019
1785874956.785772,1.067662,0.387819,-9.744013,-0.536173,-0.035346,-0.045977,0.842114
1785874956.794438,1.088944,0.373311,-9.742225,-0.536230,-0.036658,-0.045942,0.842023
1785874956.802521,1.086723,0.372362,-9.742509,-0.536179,-0.036591,-0.045837,0.842064
1785874956.810929,1.089196,0.373587,-9.742186,-0.536235,-0.036661,-0.045961,0.842019
1785874956.819017,1.086545,0.373197,-9.742497,-0.536176,-0.036560,-0.045868,0.842066
1785874956.827579,1.068016,0.387226,-9.743998,-0.536164,-0.035378,-0.045961,0.842119
1785874956.835932,1.067862,0.387250,-9.744014,-0.536171,-0.035370,-0.045958,0.842115
1785874956.843698,1.087307,0.372697,-9.742431,-0.536237,-0.036603,-0.045870,0.842025
1785874956.852459,1.067894,0.386896,-9.744025,-0.536167,-0.035382,-0.045944,0.842117
1785874956.860892,1.089583,0.373164,-9.742159,-0.536232,-0.036689,-0.045953,0.842020
1785874956.869849,1.067358,0.387557,-9.744057,-0.536159,-0.035341,-0.045957,0.842124
1785874956.877550,1.088894,0.368988,-9.742395,-0.536116,-0.036780,-0.045749,0.842101
1785874956.889627,1.088837,0.368992,-9.742401,-0.536114,-0.036778,-0.045747,0.842102
1785874956.894519,1.088823,0.374295,-9.742200,-0.536229,-0.036625,-0.045981,0.842023
1785874956.902455,1.089047,0.373992,-9.742187,-0.536229,-0.036643,-0.045974,0.842023
1785874956.911335,1.065079,0.386317,-9.744356,-0.536119,-0.035279,-0.045839,0.842159
1785874956.916404,1.088794,0.373943,-9.742217,-0.536233,-0.036634,-0.045965,0.842021
1785874956.927842,1.067734,0.387074,-9.744035,-0.536171,-0.035370,-0.045947,0.842115
1785874956.937177,1.068060,0.387034,-9.744001,-0.536162,-0.035385,-0.045954,0.842120
1785874956.944712,1.089462,0.368671,-9.742343,-0.536111,-0.036814,-0.045751,0.842102
1785874956.952456,1.089170,0.373486,-9.742193,-0.536225,-0.036663,-0.045955,0.842025
1785874956.960940,1.067572,0.388056,-9.744014,-0.536172,-0.035336,-0.045985,0.842114
1785874956.969385,1.086605,0.372884,-9.742502,-0.536184,-0.036571,-0.045857,0.842061
1785874956.978478,1.089504,0.373220,-9.742165,-0.536221,-0.036685,-0.045953,0.842027
1785874956.986257,1.067357,0.387770,-9.744049,-0.536150,-0.035335,-0.045966,0.842129
1785874956.994644,1.065227,0.385894,-9.744356,-0.536113,-0.035297,-0.045824,0.842162
1785874957.002075,1.065379,0.386018,-9.744335,-0.536102,-0.035301,-0.045834,0.842168
1785874957.010738,1.089165,0.373638,-9.742187,-0.536223,-0.036658,-0.045962,0.842026
1785874957.019510,1.067863,0.387491,-9.744004,-0.536147,-0.035365,-0.045968,0.842130
1785874957.027429,1.067312,0.387231,-9.744075,-0.536167,-0.035347,-0.045942,0.842119
1785874957.036286,1.067579,0.387090,-9.744051,-0.536158,-0.035363,-0.045943,0.842125
1785874957.043378,1.067877,0.386869,-9.744027,-0.536155,-0.035382,-0.045941,0.842125
1785874957.053233,1.065619,0.386003,-9.744309,-0.536107,-0.035311,-0.045840,0.842165
1785874957.060493,1.065546,0.385614,-9.744332,-0.536106,-0.035319,-0.045821,0.842166
1785874957.068805,1.065803,0.385718,-9.744300,-0.536109,-0.035327,-0.045833,0.842163
1785874957.078362,1.089495,0.373457,-9.742157,-0.536230,-0.036677,-0.045963,0.842021
1785874957.087254,1.065230,0.386600,-9.744328,-0.536107,-0.035278,-0.045855,0.842165
1785874957.093443,1.065023,0.386371,-9.744360,-0.536116,-0.035275,-0.045840,0.842160
1785874957.102547,1.068096,0.386577,-9.744015,-0.536163,-0.035399,-0.045935,0.842120
1785874957.110820,1.088893,0.374126,-9.742199,-0.536238,-0.036633,-0.045976,0.842017
1785874957.118569,1.086326,0.373033,-9.742528,-0.536174,-0.036555,-0.045855,0.842068
1785874957.128958,1.067708,0.387292,-9.744029,-0.536163,-0.035363,-0.045955,0.842120
1785874957.135060,1.089785,0.373021,-9.742142,-0.536227,-0.036702,-0.045952,0.842023
1785874957.143835,1.086888,0.372837,-9.742472,-0.536171,-0.036585,-0.045862,0.842068
1785874957.151658,1.088984,0.373897,-9.742198,-0.536222,-0.036644,-0.045968,0.842027
1785874957.160928,1.088702,0.374364,-9.742211,-0.536221,-0.036619,-0.045980,0.842029
1785874957.168423,1.088842,0.374147,-9.742204,-0.536235,-0.036630,-0.045975,0.842020
1785874957.177680,1.088827,0.373824,-9.742218,-0.536228,-0.036638,-0.045960,0.842024
1785874957.185008,1.089615,0.373344,-9.742148,-0.536228,-0.036686,-0.045962,0.842022
1785874957.193786,1.065527,0.385814,-9.744327,-0.536120,-0.035312,-0.045830,0.842157
1785874957.201424,1.086993,0.372240,-9.742483,-0.536177,-0.036606,-0.045839,0.842065
1785874957.219802,1.065636,0.386294,-9.744296,-0.536109,-0.035304,-0.045853,0.842163
1785874957.219910,1.089284,0.373206,-9.742191,-0.536221,-0.036676,-0.045946,0.842028
1785874957.226684,1.088948,0.373783,-9.742206,-0.536227,-0.036645,-0.045962,0.842025
1785874957.240397,1.074998,0.382746,-9.743407,-0.536119,-0.035804,-0.045959,0.842130
1785874957.241151,1.088860,0.373979,-9.742208,-0.536238,-0.036635,-0.045969,0.842017
1785874957.257166,1.089426,0.373369,-9.742168,-0.536221,-0.036677,-0.045957,0.842027
1785874957.261143,1.089407,0.372959,-9.742186,-0.536227,-0.036687,-0.045939,0.842024
1785874957.269530,1.087310,0.372424,-9.742441,-0.536176,-0.036614,-0.045856,0.842064
1785874957.277943,1.068225,0.386495,-9.744004,-0.536153,-0.035408,-0.045935,0.842126
1785874957.286128,1.067823,0.386709,-9.744040,-0.536156,-0.035384,-0.045933,0.842125
1785874957.295959,1.089073,0.373293,-9.742211,-0.536224,-0.036664,-0.045944,0.842027
1785874957.301290,1.067916,0.387189,-9.744010,-0.536151,-0.035375,-0.045956,0.842127
1785874957.310793,1.067961,0.386499,-9.744033,-0.536164,-0.035395,-0.045928,0.842120
1785874957.319783,1.089048,0.373748,-9.742196,-0.536223,-0.036650,-0.045963,0.842027
1785874957.329706,1.089352,0.373237,-9.742182,-0.536228,-0.036677,-0.045950,0.842023
1785874957.335813,1.067589,0.387588,-9.744030,-0.536157,-0.035350,-0.045965,0.842124
1785874957.344663,1.065330,0.381666,-9.744511,-0.535996,-0.035424,-0.045640,0.842241
1785874957.353811,1.067776,0.386915,-9.744037,-0.536158,-0.035376,-0.045941,0.842124
1785874957.361790,1.088889,0.373878,-9.742209,-0.536225,-0.036640,-0.045964,0.842026
1785874957.370215,1.088752,0.374254,-9.742210,-0.536232,-0.036623,-0.045977,0.842022
1785874957.379368,1.088635,0.374321,-9.742220,-0.536225,-0.036617,-0.045976,0.842026
1785874957.385431,1.086795,0.372281,-9.742504,-0.536168,-0.036597,-0.045835,0.842071
1785874957.393619,1.089794,0.372734,-9.742152,-0.536216,-0.036711,-0.045940,0.842030
1785874957.402661,1.065824,0.385320,-9.744314,-0.536096,-0.035339,-0.045815,0.842172
1785874957.410021,1.067808,0.387298,-9.744018,-0.536152,-0.035368,-0.045958,0.842127
1785874957.416172,1.067471,0.387457,-9.744049,-0.536151,-0.035349,-0.045955,0.842129
1785874957.427909,1.088813,0.373878,-9.742217,-0.536231,-0.036636,-0.045962,0.842023
1785874957.435834,1.088863,0.374636,-9.742183,-0.536225,-0.036618,-0.045996,0.842025
1785874957.445800,1.088917,0.373793,-9.742209,-0.536221,-0.036644,-0.045961,0.842029
1785874957.452818,1.067810,0.386711,-9.744041,-0.536157,-0.035384,-0.045933,0.842125
1785874957.461876,1.068025,0.386939,-9.744008,-0.536157,-0.035387,-0.045949,0.842123
1785874957.469792,1.065640,0.385706,-9.744318,-0.536101,-0.035321,-0.045827,0.842169
1785874957.477290,1.067757,0.387163,-9.744029,-0.536159,-0.035369,-0.045951,0.842123
1785874957.490402,1.067666,0.382319,-9.744230,-0.536038,-0.035504,-0.045734,0.842206
1785874957.492859,1.067583,0.386986,-9.744055,-0.536168,-0.035366,-0.045939,0.842118
1785874957.501821,1.067747,0.387479,-9.744017,-0.536170,-0.035359,-0.045965,0.842115
1785874957.510260,1.089104,0.373247,-9.742209,-0.536224,-0.036666,-0.045943,0.842027
1785874957.518597,1.067594,0.387237,-9.744044,-0.536149,-0.035360,-0.045949,0.842130
1785874957.527920,1.067534,0.387190,-9.744052,-0.536155,-0.035359,-0.045946,0.842126
1785874957.536774,1.067904,0.387071,-9.744016,-0.536159,-0.035378,-0.045951,0.842123
1785874957.546941,1.067758,0.387171,-9.744029,-0.536158,-0.035369,-0.045951,0.842124
1785874957.550973,1.089206,0.373279,-9.742197,-0.536218,-0.036670,-0.045947,0.842030
